datetime,bitmex-XRP/BTC-position-in-USD,cash
2019-06-01 03:46:00-04:00,-424.90126833,0.5424846492625925
2019-06-01 03:47:00-04:00,-424.92503726999996,0.5424846492625925
2019-06-01 03:48:00-04:00,-425.49029176,0.5424846492625925
2019-06-01 03:49:00-04:00,-425.21574969,0.5424846492625925
2019-06-01 03:50:00-04:00,-425.32444983,0.5424846492625925
2019-06-01 03:51:00-04:00,-425.549119395,0.5424846492625925
2019-06-01 03:52:00-04:00,-425.367067795,0.5424846492625925
2019-06-01 03:53:00-04:00,-425.51067918,0.5424846492625925
2019-06-01 03:54:00-04:00,-425.48568149,0.5424846492625925
2019-06-01 03:55:00-04:00,-425.31144474,0.5424846492625925
2019-06-01 03:56:00-04:00,-426.07179524000003,0.5424846492625925
2019-06-01 03:57:00-04:00,425.42987760000005,0.5425115051825925
2019-06-01 03:58:00-04:00,425.75482404,0.5425115051825925
2019-06-01 03:59:00-04:00,426.2891355,0.5425115051825925
2019-06-01 04:00:00-04:00,425.89691208,0.5425115051825925
2019-06-01 04:01:00-04:00,426.0969576,0.5425115051825925
2019-06-01 04:02:00-04:00,426.620934225,0.5425115051825925
2019-06-01 04:03:00-04:00,426.845853,0.5425115051825925
2019-06-01 04:04:00-04:00,426.8471283,0.5425115051825925
2019-06-01 04:05:00-04:00,427.14835416,0.5425115051825925
2019-06-01 04:06:00-04:00,427.32349699499997,0.5425115051825925
2019-06-01 04:07:00-04:00,428.1844275,0.5425115051825925
2019-06-01 04:08:00-04:00,428.09298849,0.5425115051825925
2019-06-01 04:09:00-04:00,427.77509544000003,0.5425115051825925
2019-06-01 04:10:00-04:00,427.105930815,0.5425115051825925
2019-06-01 04:11:00-04:00,427.35721887000005,0.5425115051825925
2019-06-01 04:12:00-04:00,427.105930815,0.5425115051825925
2019-06-01 04:13:00-04:00,427.35721887000005,0.5425115051825925
2019-06-01 04:14:00-04:00,426.51339210000003,0.5425115051825925
2019-06-01 04:15:00-04:00,426.73839916500003,0.5425115051825925
2019-06-01 04:16:00-04:00,426.99716244,0.5425115051825925
2019-06-01 04:17:00-04:00,427.73259852,0.5425115051825925
2019-06-01 04:18:00-04:00,428.06794356,0.5425115051825925
2019-06-01 04:19:00-04:00,429.484227975,0.5425115051825925
2019-06-01 04:20:00-04:00,430.34810148,0.5425115051825925
2019-06-01 04:21:00-04:00,430.675436655,0.5425115051825925
2019-06-01 04:22:00-04:00,430.76791062,0.5425115051825925
2019-06-01 04:23:00-04:00,431.246398275,0.5425115051825925
2019-06-01 04:24:00-04:00,431.17913601000004,0.5425115051825925
2019-06-01 04:25:00-04:00,430.56645246,0.5425115051825925
2019-06-01 04:26:00-04:00,430.74272835,0.5425115051825925
2019-06-01 04:27:00-04:00,430.759537785,0.5425115051825925
2019-06-01 04:28:00-04:00,431.1204624,0.5425115051825925
2019-06-01 04:29:00-04:00,431.35554924,0.5425115051825925
2019-06-01 04:30:00-04:00,431.09528013,0.5425115051825925
2019-06-01 04:31:00-04:00,431.33034735,0.5425115051825925
2019-06-01 04:32:00-04:00,431.32198923,0.5425115051825925
2019-06-01 04:33:00-04:00,431.45635680000004,0.5425115051825925
2019-06-01 04:34:00-04:00,431.716777965,0.5425115051825925
2019-06-01 04:35:00-04:00,432.05270179499996,0.5425115051825925
2019-06-01 04:36:00-04:00,431.57374326,0.5425115051825925
2019-06-01 04:37:00-04:00,431.4559644,0.5425115051825925
2019-06-01 04:38:00-04:00,431.12021715000003,0.5425115051825925
2019-06-01 04:39:00-04:00,431.43879690000006,0.5425115051825925
2019-06-01 04:40:00-04:00,431.22941226,0.5425115051825925
2019-06-01 04:41:00-04:00,430.98613407,0.5425115051825925
2019-06-01 04:42:00-04:00,430.48261620000005,0.5425115051825925
2019-06-01 04:43:00-04:00,430.51600944,0.5425115051825925
2019-06-01 04:44:00-04:00,430.59953178,0.5425115051825925
