datetime,bitmex-XRP/BTC-position-in-USD,bitmex-EOS/BTC-position-in-USD,bitmex-ADA/BTC-position-in-USD,cash
2019-05-01 04:37:00-04:00,0.0,0.0,0.0,0.9558104125506459
2019-05-01 04:38:00-04:00,0.0,0.0,0.0,0.9558104125506459
2019-05-01 04:39:00-04:00,0.0,0.0,0.0,0.9558104125506459
2019-05-01 04:40:00-04:00,0.0,0.0,0.0,0.9558104125506459
2019-05-01 04:41:00-04:00,0.0,0.0,0.0,0.9558104125506459
2019-05-01 04:42:00-04:00,0.0,0.0,0.0,0.9558104125506459
2019-05-01 04:43:00-04:00,0.0,0.0,0.0,0.9558104125506459
2019-05-01 04:44:00-04:00,0.0,0.0,0.0,0.9558104125506459
2019-05-01 04:45:00-04:00,0.0,0.0,0.0,0.9558104125506459
2019-05-01 04:46:00-04:00,0.0,0.0,0.0,0.9558104125506459
2019-05-01 04:47:00-04:00,0.0,0.0,0.0,0.9558104125506459
2019-05-01 04:48:00-04:00,0.0,0.0,0.0,0.9558104125506459
2019-05-01 04:49:00-04:00,0.0,0.0,0.0,0.9558104125506459
2019-05-01 04:50:00-04:00,0.0,0.0,0.0,0.9558104125506459
2019-05-01 04:51:00-04:00,0.0,0.0,0.0,0.9558104125506459
2019-05-01 04:52:00-04:00,0.0,0.0,0.0,0.9558104125506459
2019-05-01 04:53:00-04:00,0.0,0.0,0.0,0.9558104125506459
2019-05-01 04:54:00-04:00,0.0,0.0,0.0,0.9558104125506459
2019-05-01 04:55:00-04:00,0.0,786.5921910000001,-789.4752624000001,0.6561075038256458
2019-05-01 04:56:00-04:00,0.0,786.3316725,-788.87717508,0.6561075038256458
2019-05-01 04:57:00-04:00,0.0,786.1701375,-789.4002600000001,0.6561075038256458
2019-05-01 04:58:00-04:00,0.0,786.244833,-788.87717508,0.6561075038256458
2019-05-01 04:59:00-04:00,0.0,786.3316725,-787.68100044,0.6561075038256458
2019-05-01 05:00:00-04:00,0.0,786.48108,-787.83066432,0.6561075038256458
2019-05-01 05:01:00-04:00,0.0,786.5679360000001,-789.02706624,0.6561075038256458
2019-05-01 05:02:00-04:00,0.0,786.394224,-789.02706624,0.6561075038256458
2019-05-01 05:03:00-04:00,0.0,786.220512,-789.02706624,0.6561075038256458
2019-05-01 05:04:00-04:00,0.0,786.1458329999999,-788.95212066,0.6561075038256458
2019-05-01 05:05:00-04:00,0.0,786.23268075,-787.75583238,0.6561075038256458
2019-05-01 05:06:00-04:00,0.0,786.008619,-786.3353892,0.6561075038256458
